   1.1800000e+02   2.6200000e+00  -5.0215059e+00
   9.2000000e+01   2.6200000e+00  -5.0837306e+00
   9.4000000e+01   2.6200000e+00  -5.1629282e+00
   1.1500000e+02   2.6200000e+00  -5.3013182e+00
   8.8000000e+01   2.6200000e+00  -4.7934056e+00
   1.1500000e+02   2.8200000e+00  -4.7130950e+00
   8.0000000e+01   2.8200000e+00  -4.2539623e+00
   5.4000000e+01   2.8200000e+00  -4.5793893e+00
   1.5700000e+02   2.8200000e+00  -5.2833624e+00
   6.7000000e+01   2.8200000e+00  -4.4830308e+00
   2.1000000e+01   2.6000000e+00  -3.7913996e+00
   6.3000000e+01   2.6000000e+00  -5.0419514e+00
   1.4000000e+01   2.6000000e+00  -3.9358171e+00
   4.3000000e+01   2.6000000e+00  -4.6616956e+00
   4.7000000e+01   2.6000000e+00  -5.1468606e+00
   1.0400000e+02   3.4000000e+00  -3.7094063e+00
   1.3100000e+02   3.4000000e+00  -4.2537384e+00
   9.0000000e+01   3.4000000e+00  -3.3909947e+00
   6.8000000e+01   3.4000000e+00  -3.5370691e+00
   6.1000000e+01   3.4000000e+00  -3.9199050e+00
   1.2200000e+02   3.4000000e+00  -4.5158378e+00
   6.0000000e+01   3.4000000e+00  -3.4627385e+00
   1.1800000e+02   3.4000000e+00  -4.0243036e+00
   7.7000000e+01   3.4000000e+00  -3.7885062e+00
   5.5000000e+01   3.6400000e+00  -3.3587813e+00
   6.6000000e+01   3.6400000e+00  -3.1947900e+00
   3.8000000e+01   3.6400000e+00  -2.6906444e+00
   1.6500000e+02   3.6400000e+00  -3.9256110e+00
   1.3100000e+02   3.6400000e+00  -3.5017152e+00
   5.6000000e+01   4.0000000e+00  -2.9631109e+00
   6.7000000e+01   4.0000000e+00  -3.1114757e+00
   3.9000000e+01   4.0000000e+00  -2.0881493e+00
   2.1000000e+02   4.0000000e+00  -3.5741299e+00
   5.6000000e+01   2.7333333e+00  -4.7130140e+00
   6.6000000e+01   2.7333333e+00  -4.8571560e+00
   4.0000000e+01   2.7333333e+00  -4.2250150e+00
   8.1000000e+01   2.7666667e+00  -5.1712470e+00
   1.2900000e+02   2.7666667e+00  -5.0117107e+00
   8.6000000e+01   2.7666667e+00  -5.0416298e+00
   6.6000000e+01   2.7666667e+00  -4.7496860e+00
   9.3000000e+01   2.7666667e+00  -4.7968652e+00
   1.9400000e+02   2.7666667e+00  -5.1912158e+00
   1.2500000e+02   3.3875000e+00  -3.7445132e+00
   1.4700000e+02   3.3875000e+00  -4.3866799e+00
   1.1300000e+02   3.3875000e+00  -3.7625709e+00
   9.2000000e+01   3.3875000e+00  -4.0602305e+00
   8.3000000e+01   3.3875000e+00  -3.8750586e+00
   1.4000000e+02   3.3875000e+00  -4.5526041e+00
   8.4000000e+01   3.3875000e+00  -4.0384066e+00
   1.0000000e+02   3.3875000e+00  -4.2017453e+00
   7.5000000e+01   3.5333333e+00  -3.5117551e+00
   1.3000000e+02   3.5333333e+00  -3.7511924e+00
   1.7800000e+02   3.5333333e+00  -3.9010612e+00
   9.2000000e+01   3.5333333e+00  -3.9076130e+00
   7.5000000e+01   3.5333333e+00  -3.5283962e+00
   1.6100000e+02   3.5333333e+00  -3.8827979e+00
   7.4000000e+01   3.1000000e+00  -4.1755457e+00
   9.1000000e+01   3.1000000e+00  -4.7719180e+00
   7.4000000e+01   3.1000000e+00  -4.3646882e+00
   4.1000000e+01   2.5800000e+00  -4.3537977e+00
   9.0000000e+00   2.5800000e+00  -4.1462906e+00
   6.0000000e+01   2.5800000e+00  -4.6814042e+00
   1.2000000e+01   2.5800000e+00  -4.1846586e+00
   3.0000000e+01   2.5800000e+00  -4.2274578e+00
   1.3700000e+02   3.1000000e+00  -4.5698453e+00
   6.7000000e+01   3.1000000e+00  -4.0213338e+00
   5.6000000e+01   3.1000000e+00  -3.8936382e+00
   5.8000000e+01   3.1000000e+00  -3.5993322e+00
   7.9000000e+01   3.1000000e+00  -4.0374605e+00
   5.9000000e+01   2.8500000e+00  -4.5120345e+00
   3.8000000e+01   2.8500000e+00  -3.8320352e+00
   1.1000000e+01   2.8500000e+00  -3.1652281e+00
   3.5000000e+01   2.8500000e+00  -4.4394607e+00
   2.0000000e+01   2.8500000e+00  -3.8686825e+00
   2.4000000e+01   2.8500000e+00  -3.8958812e+00
   9.7000000e+01   2.8000000e+00  -4.5178269e+00
   6.4000000e+01   2.8000000e+00  -4.4708263e+00
   4.3000000e+01   2.8000000e+00  -4.2617291e+00
   1.4600000e+02   2.8000000e+00  -5.1408580e+00
   5.6000000e+01   2.8000000e+00  -4.4649169e+00
   8.3000000e+01   2.8000000e+00  -4.3072370e+00
   9.0000000e+01   3.0000000e+00  -3.9990195e+00
   7.8000000e+01   3.0000000e+00  -4.2406927e+00
   1.3400000e+02   3.0000000e+00  -4.8862831e+00
   8.2000000e+01   3.0000000e+00  -4.1714656e+00
   1.0100000e+02   3.0000000e+00  -4.8961742e+00
   5.7000000e+01   2.4600000e+00  -4.3159348e+00
   3.7000000e+01   2.4600000e+00  -4.3642643e+00
   4.3000000e+01   2.4600000e+00  -4.3031349e+00
   9.3000000e+01   2.4600000e+00  -5.5258696e+00
   3.3000000e+01   2.4600000e+00  -4.0427456e+00
   9.1000000e+01   2.3500000e+00  -4.4933999e+00
   6.9000000e+01   2.3500000e+00  -5.0591175e+00
   6.2000000e+01   2.3500000e+00  -4.9501489e+00
   6.1000000e+01   2.3500000e+00  -5.1598970e+00
   1.3300000e+02   2.6333333e+00  -5.1449382e+00
   9.6000000e+01   2.6333333e+00  -4.3858268e+00
   7.5000000e+01   2.6333333e+00  -4.8638784e+00
   6.7000000e+01   2.6333333e+00  -4.9760373e+00
   1.2500000e+02   2.6333333e+00  -5.3190896e+00
   6.6000000e+01   2.6333333e+00  -4.6830028e+00
   1.5000000e+01   2.5000000e+00  -4.1084331e+00
   5.9000000e+01   2.5000000e+00  -5.0704276e+00
   7.9000000e+01   2.5000000e+00  -5.4469164e+00
   4.2000000e+01   2.5000000e+00  -5.2101569e+00
   2.9000000e+01   2.5000000e+00  -4.1576931e+00
   1.2700000e+02   2.5800000e+00  -4.8470118e+00
   1.0600000e+02   2.5800000e+00  -5.0681580e+00
   1.3300000e+02   2.5800000e+00  -4.9217160e+00
   8.0000000e+01   2.5800000e+00  -5.4815136e+00
   1.0800000e+02   2.5800000e+00  -5.2152012e+00
   8.3000000e+01   3.5875000e+00  -3.2989938e+00
   4.6000000e+01   3.5875000e+00  -3.4831513e+00
   1.4100000e+02   3.5875000e+00  -3.7680911e+00
   5.6000000e+01   3.5875000e+00  -3.4905206e+00
   3.1000000e+01   3.5875000e+00  -2.6765551e+00
   6.8000000e+01   3.5875000e+00  -3.2685380e+00
   1.1900000e+02   3.5875000e+00  -3.7584881e+00
   2.0300000e+02   3.5875000e+00  -4.2386912e+00
   9.0000000e+01   2.8000000e+00  -4.0782402e+00
   8.8000000e+01   2.8000000e+00  -4.7752412e+00
   9.8000000e+01   2.8000000e+00  -4.9189007e+00
   8.7000000e+01   3.2300000e+00  -3.5877907e+00
   1.0400000e+02   3.2300000e+00  -4.3959915e+00
   1.5200000e+02   3.2300000e+00  -4.3619781e+00
   7.8000000e+01   3.2300000e+00  -3.8283792e+00
   8.4000000e+01   3.2300000e+00  -4.1220990e+00
   1.3200000e+02   3.2300000e+00  -4.5771782e+00
   8.3000000e+01   3.2300000e+00  -3.8804135e+00
   1.1500000e+02   3.2300000e+00  -4.0500776e+00
   8.5000000e+01   3.2300000e+00  -4.0685494e+00
   1.0100000e+02   3.2300000e+00  -4.4839923e+00
   1.3000000e+02   2.7666667e+00  -4.6148974e+00
   1.1700000e+02   2.7666667e+00  -4.5703004e+00
   9.5000000e+01   2.7666667e+00  -4.8113243e+00
   8.5000000e+01   2.7666667e+00  -4.6953572e+00
   8.6000000e+01   2.7666667e+00  -4.8486176e+00
   1.0400000e+02   2.7666667e+00  -4.9214800e+00
   9.9000000e+01   2.7181818e+00  -5.1912318e+00
   1.4700000e+02   2.7181818e+00  -5.3178374e+00
   8.1000000e+01   2.7181818e+00  -4.7290555e+00
   6.2000000e+01   2.7181818e+00  -4.9037670e+00
   6.3000000e+01   2.7181818e+00  -5.1369930e+00
   1.6100000e+02   2.7181818e+00  -5.2136996e+00
   6.5000000e+01   2.7181818e+00  -5.1328454e+00
   1.1100000e+02   2.7181818e+00  -5.1267803e+00
   7.3000000e+01   2.7181818e+00  -4.8179042e+00
   1.2400000e+02   2.7181818e+00  -5.4043978e+00
   5.4000000e+01   2.4500000e+00  -5.1378437e+00
   9.3000000e+01   2.4500000e+00  -5.4412328e+00
   3.7000000e+01   2.4500000e+00  -4.3520266e+00
   2.3000000e+01   2.4500000e+00  -4.5462617e+00
   4.4000000e+01   2.4500000e+00  -4.8130820e+00
   7.9000000e+01   2.4500000e+00  -5.5344685e+00
   2.7000000e+01   2.4500000e+00  -4.3833142e+00
   2.4000000e+01   2.4500000e+00  -4.2874271e+00
   2.7000000e+01   2.5714286e+00  -4.3343293e+00
   5.1000000e+01   2.5714286e+00  -4.6501175e+00
   2.4000000e+01   2.5714286e+00  -4.3327971e+00
   4.4000000e+01   2.5714286e+00  -4.6195670e+00
   9.1000000e+01   2.5714286e+00  -5.5840502e+00
   3.4000000e+01   2.5714286e+00  -4.0952152e+00
   1.3000000e+01   2.6600000e+00  -3.9443371e+00
   5.6000000e+01   2.6600000e+00  -4.8827105e+00
   1.7000000e+01   2.6600000e+00  -3.9157179e+00
   5.1000000e+01   2.6600000e+00  -4.5861160e+00
   8.2000000e+01   2.6600000e+00  -5.1882924e+00
   3.9000000e+01   2.6600000e+00  -4.7620501e+00
   7.1000000e+01   2.6600000e+00  -4.8860105e+00
   6.3000000e+01   2.6600000e+00  -4.9752608e+00
   2.7000000e+01   2.6600000e+00  -4.1522205e+00
   3.0000000e+01   2.6600000e+00  -4.3962644e+00
   1.3600000e+02   2.5500000e+00  -5.1067601e+00
   8.6000000e+01   2.5500000e+00  -4.9975166e+00
   7.9000000e+01   2.5500000e+00  -4.9546169e+00
   7.8000000e+01   2.5500000e+00  -4.7537937e+00
   6.0000000e+01   2.7000000e+00  -4.8131077e+00
   3.4000000e+01   2.7000000e+00  -4.0538932e+00
   6.8000000e+01   2.7000000e+00  -4.7508435e+00
   9.8000000e+01   2.7000000e+00  -5.3038750e+00
   4.2000000e+01   2.7000000e+00  -4.8392362e+00
   2.6000000e+01   2.7000000e+00  -3.6659780e+00
   8.2000000e+01   3.0000000e+00  -4.4604652e+00
   4.3000000e+01   3.0000000e+00  -4.1577869e+00
   1.0300000e+02   3.0000000e+00  -4.5998289e+00
   1.4000000e+02   3.0000000e+00  -4.7532795e+00
   5.4000000e+01   3.0000000e+00  -4.4874455e+00
   2.7000000e+01   3.0000000e+00  -3.6588144e+00
   6.7000000e+01   3.0000000e+00  -4.2628445e+00
   9.6000000e+01   3.0400000e+00  -3.8398545e+00
   6.2000000e+01   3.0400000e+00  -4.0221812e+00
   3.8000000e+01   3.0400000e+00  -4.3786903e+00
   5.0000000e+01   3.0400000e+00  -3.9346147e+00
   8.0000000e+01   3.0400000e+00  -4.2148929e+00
   1.3000000e+02   2.4666667e+00  -5.3596725e+00
   8.9000000e+01   2.4666667e+00  -4.7087331e+00
   6.7000000e+01   2.4666667e+00  -4.9705143e+00
   6.0000000e+01   2.4666667e+00  -5.0495460e+00
   1.2100000e+02   2.4666667e+00  -5.5233459e+00
   5.9000000e+01   2.4666667e+00  -5.1307265e+00
   1.0200000e+02   2.8125000e+00  -4.3783795e+00
   1.2800000e+02   2.8125000e+00  -4.9541562e+00
   6.8000000e+01   2.8125000e+00  -4.6103764e+00
   6.2000000e+01   2.8125000e+00  -4.8114406e+00
   1.1900000e+02   2.8125000e+00  -5.0560532e+00
   6.0000000e+01   2.8125000e+00  -4.5838709e+00
   1.1500000e+02   2.8125000e+00  -4.6675109e+00
   7.6000000e+01   2.8125000e+00  -4.5879529e+00
   1.2000000e+01   2.4666667e+00  -4.3188415e+00
   5.5000000e+01   2.4666667e+00  -5.2725161e+00
   3.7000000e+01   2.4666667e+00  -5.1419322e+00
   1.3100000e+02   3.2666667e+00  -4.8292420e+00
   1.1200000e+02   3.2666667e+00  -4.2319425e+00
   9.8000000e+01   3.2666667e+00  -4.2812642e+00
   5.6000000e+01   2.9750000e+00  -4.3137881e+00
   2.1000000e+01   2.9750000e+00  -3.6842057e+00
   3.4000000e+01   2.9750000e+00  -4.2223504e+00
   4.9000000e+01   2.9750000e+00  -4.3650095e+00
   1.6000000e+01   2.5000000e+00  -4.3084219e+00
   5.5000000e+01   2.5000000e+00  -5.3828285e+00
   1.7000000e+01   2.5000000e+00  -4.3233753e+00
   3.9000000e+01   2.5000000e+00  -5.3601069e+00
   2.8000000e+01   2.5000000e+00  -4.7983888e+00
   1.3600000e+02   3.1666667e+00  -4.6877168e+00
   1.2800000e+02   3.1666667e+00  -4.3920574e+00
   1.4500000e+02   3.1666667e+00  -4.8087126e+00
   5.8000000e+01   2.5800000e+00  -4.7018937e+00
   9.9000000e+01   2.5800000e+00  -5.0657908e+00
   5.6000000e+01   2.5800000e+00  -4.2330242e+00
   8.0000000e+01   2.5800000e+00  -5.4280387e+00
   1.0800000e+02   2.5800000e+00  -5.6495823e+00
   2.1000000e+01   3.0000000e+00  -3.7093069e+00
   6.0000000e+01   3.0000000e+00  -4.6910219e+00
   1.9000000e+01   3.0000000e+00  -3.5857812e+00
   4.4000000e+01   3.0000000e+00  -4.6927977e+00
   3.4000000e+01   3.0000000e+00  -3.8333748e+00
   2.8000000e+01   3.0000000e+00  -3.9168365e+00
   1.3000000e+01   2.5571429e+00  -4.1699230e+00
   5.8000000e+01   2.5571429e+00  -5.0517023e+00
   1.3000000e+01   2.5571429e+00  -3.8524467e+00
   4.8000000e+01   2.5571429e+00  -4.9920980e+00
   4.0000000e+01   2.5571429e+00  -5.1633171e+00
   2.8000000e+01   2.5571429e+00  -4.2960272e+00
   2.7000000e+01   2.5571429e+00  -4.6268915e+00
   6.1000000e+01   2.9142857e+00  -4.5471302e+00
   1.0600000e+02   2.9142857e+00  -4.9426192e+00
   6.0000000e+01   2.9142857e+00  -4.1569449e+00
   8.2000000e+01   2.9142857e+00  -4.7207328e+00
   7.1000000e+01   2.9142857e+00  -4.4002756e+00
   6.9000000e+01   2.9142857e+00  -4.2567339e+00
   5.5000000e+01   2.9142857e+00  -4.1994602e+00
   2.4000000e+01   2.5750000e+00  -3.4856087e+00
   4.1000000e+01   2.5750000e+00  -4.4408192e+00
   1.6000000e+01   2.5750000e+00  -3.7975108e+00
   2.9000000e+01   2.5750000e+00  -4.0811246e+00
   8.7000000e+01   2.5600000e+00  -5.2678098e+00
   9.2000000e+01   2.5600000e+00  -5.0921245e+00
   1.3800000e+02   2.5600000e+00  -5.7643052e+00
   9.4000000e+01   2.5600000e+00  -5.5330811e+00
   1.3200000e+02   3.1333333e+00  -4.8004623e+00
   1.6800000e+02   3.1333333e+00  -5.3141533e+00
   1.1400000e+02   3.1333333e+00  -4.2120400e+00
   8.3000000e+01   3.1333333e+00  -4.1119757e+00
   6.3000000e+01   3.1333333e+00  -4.2257439e+00
   1.5500000e+02   3.1333333e+00  -5.2072427e+00
   7.3000000e+01   3.1333333e+00  -4.1255278e+00
   1.4700000e+02   3.1333333e+00  -4.6109753e+00
   9.9000000e+01   3.1333333e+00  -4.5347228e+00
   1.8000000e+01   2.4777778e+00  -4.3359819e+00
   6.2000000e+01   2.4777778e+00  -5.1596444e+00
   1.1000000e+01   2.4777778e+00  -4.1080106e+00
   4.4000000e+01   2.4777778e+00  -4.8910029e+00
   7.1000000e+01   2.4777778e+00  -5.4302702e+00
   4.5000000e+01   2.4777778e+00  -5.1747144e+00
   5.6000000e+01   2.4777778e+00  -5.1948695e+00
   3.3000000e+01   2.4777778e+00  -4.8213038e+00
   2.3000000e+01   2.4777778e+00  -4.4776645e+00
   5.4000000e+01   2.3500000e+00  -4.6788469e+00
   4.8000000e+01   2.3500000e+00  -5.1280943e+00
   5.7000000e+01   2.3500000e+00  -5.2806056e+00
   5.7000000e+01   2.6000000e+00  -4.2904250e+00
   8.5000000e+01   2.6000000e+00  -4.5123932e+00
   6.0000000e+01   2.6000000e+00  -4.8959103e+00
   5.5000000e+01   2.6000000e+00  -4.6720740e+00
   5.8000000e+01   2.6000000e+00  -4.9370968e+00
   7.4000000e+01   2.6000000e+00  -4.6472346e+00
   9.4000000e+01   2.5000000e+00  -4.8586268e+00
   1.1100000e+02   2.5000000e+00  -4.7927432e+00
   1.2500000e+02   2.5000000e+00  -5.6059669e+00
   6.9000000e+01   2.9666667e+00  -4.1279745e+00
   5.6000000e+01   2.9666667e+00  -4.5084733e+00
   1.9000000e+01   2.9666667e+00  -3.2926627e+00
   5.0000000e+01   2.9666667e+00  -4.3374379e+00
   4.0000000e+01   2.9666667e+00  -4.3029259e+00
   7.2000000e+01   2.9666667e+00  -4.7989212e+00
   3.1000000e+01   2.9666667e+00  -3.5421383e+00
   2.9000000e+01   2.9666667e+00  -4.1020565e+00
   1.7400000e+02   2.9666667e+00  -4.9478204e+00
   5.6000000e+01   2.6333333e+00  -4.2155565e+00
   1.4200000e+02   2.6333333e+00  -5.3244953e+00
   6.8000000e+01   2.6333333e+00  -4.8363187e+00
   5.5000000e+01   2.6333333e+00  -4.3962653e+00
   1.3100000e+02   2.6333333e+00  -5.6915729e+00
   6.0000000e+01   2.6333333e+00  -4.6663770e+00
   4.3000000e+01   2.6428571e+00  -4.3095849e+00
   5.1000000e+01   2.6428571e+00  -4.1555693e+00
   3.2000000e+01   2.6428571e+00  -4.4676428e+00
   4.5000000e+01   2.6428571e+00  -4.5368038e+00
   3.8000000e+01   2.6428571e+00  -4.0874103e+00
   4.2000000e+01   2.6428571e+00  -4.1584017e+00
   1.4200000e+02   2.6428571e+00  -5.5819829e+00
   3.8000000e+01   2.5000000e+00  -4.8574113e+00
   4.2000000e+01   2.5000000e+00  -5.1088883e+00
   3.7000000e+01   2.5000000e+00  -4.2810947e+00
   3.1000000e+01   2.5000000e+00  -4.5802449e+00
   5.9000000e+01   2.5250000e+00  -4.4773905e+00
   9.6000000e+01   2.5250000e+00  -4.5746038e+00
   6.3000000e+01   2.5250000e+00  -4.9524864e+00
   1.0800000e+02   3.0000000e+00  -3.9874656e+00
   1.1800000e+02   3.0000000e+00  -4.9368056e+00
   1.1000000e+02   3.0000000e+00  -4.5372115e+00
   1.4800000e+02   3.0000000e+00  -4.9628955e+00
   1.1100000e+02   3.0000000e+00  -4.7490670e+00
   3.2000000e+01   2.7000000e+00  -3.6075034e+00
   3.3000000e+01   2.7000000e+00  -3.9217253e+00
   1.4000000e+01   2.7000000e+00  -3.4352626e+00
   8.3000000e+01   2.7000000e+00  -5.1776297e+00
   2.5000000e+01   2.7000000e+00  -4.2765573e+00
   7.7000000e+01   2.7000000e+00  -4.1457655e+00
   9.2000000e+01   2.7000000e+00  -4.8905333e+00
   7.8000000e+01   2.7000000e+00  -4.7462599e+00
   1.4300000e+02   2.7000000e+00  -5.4369629e+00
   5.3000000e+01   2.7000000e+00  -3.8214677e+00
   9.8000000e+01   2.7000000e+00  -4.2794143e+00
   6.5000000e+01   2.7000000e+00  -4.5672245e+00
   4.8000000e+01   2.7000000e+00  -4.3920133e+00
   5.7000000e+01   2.7000000e+00  -4.5817601e+00
   8.4000000e+01   2.7000000e+00  -4.4927562e+00
   5.6000000e+01   2.5142857e+00  -4.3231794e+00
   9.8000000e+01   2.5142857e+00  -5.0062563e+00
   6.5000000e+01   2.5142857e+00  -4.9189911e+00
   5.0000000e+01   2.5142857e+00  -4.8935772e+00
   1.4900000e+02   2.5142857e+00  -5.5505311e+00
   5.9000000e+01   2.5142857e+00  -5.0428708e+00
   6.2000000e+01   2.6750000e+00  -4.3831916e+00
   7.1000000e+01   2.6750000e+00  -4.4584338e+00
   6.3000000e+01   2.6750000e+00  -4.9025064e+00
   6.4000000e+01   2.6750000e+00  -4.7171179e+00
   6.8000000e+01   2.4857143e+00  -4.5173051e+00
   1.1000000e+02   2.4857143e+00  -5.1113475e+00
   8.3000000e+01   2.4857143e+00  -5.0188814e+00
   6.7000000e+01   2.4857143e+00  -4.6303445e+00
   1.4600000e+02   2.4857143e+00  -5.7254780e+00
   7.3000000e+01   2.4857143e+00  -5.2309881e+00
   9.6000000e+01   2.4857143e+00  -5.2525470e+00
   4.8000000e+01   2.6222222e+00  -4.3357463e+00
   2.2000000e+01   2.6222222e+00  -3.3574954e+00
   3.1000000e+01   2.6222222e+00  -4.3573552e+00
   5.5000000e+01   2.6222222e+00  -4.8609584e+00
   6.0000000e+01   2.6222222e+00  -5.1443764e+00
   4.1000000e+01   2.6222222e+00  -4.7554251e+00
   1.6000000e+01   2.6222222e+00  -3.9215491e+00
   1.7800000e+02   2.6222222e+00  -5.3251541e+00
   7.2000000e+01   3.0833333e+00  -3.9920447e+00
   4.5000000e+01   3.0833333e+00  -3.8883445e+00
   4.0000000e+01   3.0833333e+00  -3.7339744e+00
   1.1800000e+02   3.0833333e+00  -4.7679511e+00
   4.1000000e+01   3.0833333e+00  -4.0259430e+00
   6.0000000e+01   3.0833333e+00  -3.9990620e+00
   5.6000000e+01   2.5750000e+00  -4.2111474e+00
   1.0000000e+02   2.5750000e+00  -4.6838904e+00
   6.7000000e+01   2.5750000e+00  -4.8127008e+00
